YEAR,TEAM NO,TEAM ID,TEAM,SEED,ROUND,CONF,CONF ID,SEED_PAKE,SEED_PAKE RANK,SEED_PASE,SEED_PASE RANK,SEED_GAMES,SEED_W,SEED_L,SEED_WIN%,SEED_R64,SEED_R32,SEED_S16,SEED_E8,SEED_F4,SEED_F2,SEED_CHAMP,SEED_TOP2,SEED_CHAMP%,PROG_PAKE,PROG_PAKE RANK,PROG_PASE,PROG_PASE RANK,PROG_GAMES,PROG_W,PROG_L,PROG_WIN%,PROG_R64,PROG_R32,PROG_S16,PROG_E8,PROG_F4,PROG_F2,PROG_CHAMP,PROG_TOP2,PROG_F4%,PROG_CHAMP%,CONF_PAKE,CONF_PAKE RANK,CONF_PASE,CONF_PASE RANK,CONF_GAMES,CONF_W,CONF_L,CONF_WIN%,CONF_R64,CONF_R32,CONF_S16,CONF_E8,CONF_F4,CONF_F2,CONF_CHAMP,CONF_TOP2,CONF_CHAMP%
2015,486,183,SMU,6,64,Amer,4,-19.6,16,-20.3,16,111,47,64,0.423,64,32,10,5,0,0,0,0,0.299,-2.6,226.0,-2.1,218.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.025,-5.3,30,-0.6,21,50,27,23,0.54,24,14,6,3,2,1,1,3,0.512
2015,485,192,St. John's,9,64,BE,8,-1.3,10,2.6,8,106,42,64,0.396,64,31,5,4,2,0,0,0,0.12300000000000001,-1.3,201.0,-1.7,206.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.002,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2015,484,194,Stephen F. Austin,12,64,Slnd,29,4.0,5,2.6,6,99,35,64,0.354,64,26,8,1,0,0,0,0,0.045,0.1,80.0,0.5,67.0,7.0,2.0,5.0,0.286,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.003,0.3,12,0.4,14,16,3,13,0.188,13,3,0,0,0,0,0,0,0.003
2015,483,200,Texas,11,64,B12,7,15.3,2,15.7,1,122,58,64,0.475,64,32,16,6,4,0,0,0,0.11699999999999999,-5.6,240.0,-4.5,238.0,24.0,11.0,13.0,0.458,13.0,7.0,2.0,2.0,0.0,0.0,0.0,2.0,0.6579999999999999,0.171,-11.3,31,-15.9,32,239,139,100,0.582,103,70,34,20,7,5,3,22,0.956
2015,482,203,Texas Southern,15,64,SWAC,31,4.1,4,5.4,2,76,12,64,0.158,64,7,4,1,0,0,0,0,0.0,-0.1,120.0,-0.2,126.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,18,-0.1,20,8,0,8,0.0,8,0,0,0,0,0,0,0,0.0
2015,481,207,UAB,14,32,CUSA,13,-6.9,13,-2.3,12,72,8,64,0.111,64,8,0,0,0,0,0,0,0.005,0.3,70.0,-0.2,123.0,4.0,1.0,3.0,0.25,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,4.2,4,4.8,4,35,17,18,0.486,18,9,3,2,2,1,0,2,0.319
2015,480,209,UC Irvine,13,64,BW,11,-2.9,11,1.0,10,81,17,64,0.21,64,15,2,0,0,0,0,0,0.006,0.5,58.0,0.5,63.0,3.0,1.0,2.0,0.333,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,-1.4,23,-0.8,23,18,2,16,0.111,16,2,0,0,0,0,0,0,0.002
2015,479,212,UCLA,11,16,P12,24,15.3,2,15.7,1,122,58,64,0.475,64,32,16,6,4,0,0,0,0.11699999999999999,4.5,10.0,5.1,8.0,30.0,20.0,10.0,0.667,10.0,9.0,7.0,2.0,2.0,0.0,0.0,2.0,0.7490000000000001,0.263,6.1,2,7.3,3,146,83,63,0.568,63,44,27,9,3,0,0,9,0.665
2015,478,220,Utah,5,16,P12,24,-10.1,15,-1.8,11,136,72,64,0.529,64,38,20,7,5,2,0,0,0.506,-0.8,178.0,-1.1,194.0,6.0,3.0,3.0,0.5,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.195,0.028999999999999998,6.1,2,7.3,3,146,83,63,0.568,63,44,27,9,3,0,0,9,0.665
2015,477,224,Valparaiso,13,64,Horz,14,-2.9,11,1.0,10,81,17,64,0.21,64,15,2,0,0,0,0,0,0.006,-0.9,185.0,-0.4,162.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,6.0,3,7.9,2,30,13,17,0.433,17,5,2,2,2,2,0,0,0.037000000000000005
2015,476,226,VCU,7,64,A10,1,3.2,6,2.6,7,123,60,63,0.488,64,39,12,4,3,1,1,0,0.217,-0.4,164.0,-1.1,193.0,18.0,7.0,11.0,0.389,11.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.218,0.025,-1.5,24,-5.8,29,80,32,48,0.4,48,23,7,2,0,0,0,0,0.09
2015,475,228,Villanova,1,32,BE,8,18.5,1,-5.3,14,258,206,52,0.798,64,62,52,38,24,18,12,64,0.9990000000000001,4.8,9.0,4.0,12.0,40.0,29.0,11.0,0.725,13.0,11.0,6.0,4.0,4.0,2.0,2.0,7.0,0.929,0.551,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2015,474,229,Virginia,2,32,ACC,2,-6.8,12,-9.9,15,202,139,63,0.688,64,57,41,26,11,3,1,64,0.9740000000000001,-6.7,242.0,-7.4,241.0,21.0,13.0,8.0,0.619,9.0,5.0,3.0,2.0,1.0,1.0,1.0,5.0,0.9279999999999999,0.519,17.5,1,12.4,1,247,157,90,0.636,95,65,43,25,12,7,5,27,0.953
2015,473,235,West Virginia,5,16,B12,7,-10.1,15,-1.8,11,136,72,64,0.529,64,38,20,7,5,2,0,0,0.506,-1.1,194.0,-0.2,142.0,25.0,14.0,11.0,0.56,11.0,7.0,5.0,1.0,1.0,0.0,0.0,1.0,0.642,0.17600000000000002,-11.3,31,-15.9,32,239,139,100,0.582,103,70,34,20,7,5,3,22,0.956
2015,472,238,Wichita St.,7,16,MVC,19,3.2,6,2.6,7,123,60,63,0.488,64,39,12,4,3,1,1,0,0.217,-0.8,177.0,0.2,80.0,16.0,9.0,7.0,0.562,7.0,5.0,2.0,1.0,1.0,0.0,0.0,1.0,0.47600000000000003,0.135,1.7,9,4.1,7,42,21,21,0.5,21,12,5,2,2,0,0,1,0.171
2015,471,240,Wisconsin,1,2,B10,6,18.5,1,-5.3,14,258,206,52,0.798,64,62,52,38,24,18,12,64,0.9990000000000001,1.5,31.0,2.8,19.0,37.0,23.0,14.0,0.622,14.0,11.0,7.0,2.0,2.0,1.0,0.0,2.0,0.8190000000000001,0.312,1.5,10,4.5,5,250,146,104,0.584,104,76,39,16,10,5,0,20,0.924
2015,470,241,Wofford,12,64,SC,27,4.0,5,2.6,6,99,35,64,0.354,64,26,8,1,0,0,0,0,0.045,-1.2,198.0,-0.9,184.0,6.0,1.0,5.0,0.167,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.002,-1.2,21,0.1,18,21,5,16,0.238,16,3,1,1,0,0,0,0,0.024
2015,469,243,Wyoming,12,64,MWC,20,4.0,5,2.6,6,99,35,64,0.354,64,26,8,1,0,0,0,0,0.045,-0.2,125.0,-0.5,164.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,32,-15.6,31,65,23,42,0.354,42,14,6,1,1,1,0,1,0.185
2015,468,244,Xavier,6,16,BE,8,-19.6,16,-20.3,16,111,47,64,0.423,64,32,10,5,0,0,0,0,0.299,4.1,13.0,2.7,20.0,28.0,18.0,10.0,0.643,10.0,9.0,7.0,2.0,0.0,0.0,0.0,2.0,0.519,0.087,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2014,467,5,Albany,16,64,AE,3,-1.1,9,1.2,9,66,2,64,0.03,64,2,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,-1.8,25,-0.9,24,17,1,16,0.059,16,1,0,0,0,0,0,0,0.0
2014,466,6,American,15,64,Pat,25,4.1,4,5.4,2,76,12,64,0.158,64,7,4,1,0,0,0,0,0.0,-0.5,166.0,-0.4,159.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,-2.2,26,-1.4,25,17,1,16,0.059,16,1,0,0,0,0,0,0,0.001
2014,465,8,Arizona,1,8,P12,24,18.5,1,-5.3,14,258,206,52,0.798,64,62,52,38,24,18,12,64,0.9990000000000001,-2.4,219.0,-2.8,226.0,31.0,19.0,12.0,0.613,12.0,8.0,8.0,3.0,0.0,0.0,0.0,6.0,0.887,0.39799999999999996,6.1,2,7.3,3,146,83,63,0.568,63,44,27,9,3,0,0,9,0.665
2014,464,9,Arizona St.,10,64,P12,24,-8.5,14,-2.6,13,100,36,64,0.36,64,25,7,3,1,0,0,0,0.134,-2.0,216.0,-2.0,215.0,5.0,1.0,4.0,0.2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.016,6.1,2,7.3,3,146,83,63,0.568,63,44,27,9,3,0,0,9,0.665
2014,463,14,Baylor,6,16,B12,7,-19.6,16,-20.3,16,111,47,64,0.423,64,32,10,5,0,0,0,0,0.299,0.2,79.0,-1.1,191.0,31.0,20.0,11.0,0.645,12.0,9.0,5.0,3.0,1.0,1.0,1.0,2.0,0.825,0.336,-11.3,31,-15.9,32,239,139,100,0.582,103,70,34,20,7,5,3,22,0.956
2014,462,25,BYU,10,64,WCC,33,-8.5,14,-2.6,13,100,36,64,0.36,64,25,7,3,1,0,0,0,0.134,-4.6,239.0,-4.0,235.0,11.0,3.0,8.0,0.273,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.316,0.055999999999999994,-2.8,28,0.1,19,70,40,30,0.571,30,20,11,5,2,2,0,6,0.71
2014,461,26,Cal Poly,16,64,BW,11,-1.1,9,1.2,9,66,2,64,0.03,64,2,0,0,0,0,0,0,0.0,-0.1,106.0,0.0,101.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,23,-0.8,23,18,2,16,0.111,16,2,0,0,0,0,0,0,0.002
2014,460,32,Cincinnati,5,64,Amer,4,-10.1,15,-1.8,11,136,72,64,0.529,64,38,20,7,5,2,0,0,0.506,-3.6,234.0,-3.5,233.0,15.0,6.0,9.0,0.4,9.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.436,0.11599999999999999,-5.3,30,-0.6,21,50,27,23,0.54,24,14,6,3,2,1,1,3,0.512
2014,459,35,Coastal Carolina,16,64,BSth,10,-1.1,9,1.2,9,66,2,64,0.03,64,2,0,0,0,0,0,0,0.0,-0.1,103.0,0.0,99.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,22,-1.5,26,14,0,14,0.0,14,0,0,0,0,0,0,0,0.0
2014,458,38,Colorado,8,64,P12,24,0.9,8,3.5,4,113,49,64,0.434,64,33,7,3,3,3,0,0,0.152,-1.0,191.0,-1.4,200.0,9.0,3.0,6.0,0.333,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159,0.02,6.1,2,7.3,3,146,83,63,0.568,63,44,27,9,3,0,0,9,0.665
2014,457,40,Connecticut,7,1,Amer,4,3.2,6,2.6,7,123,60,63,0.488,64,39,12,4,3,1,1,0,0.217,10.8,2.0,13.3,1.0,35.0,29.0,6.0,0.829,10.0,6.0,5.0,5.0,5.0,4.0,4.0,2.0,0.863,0.491,-5.3,30,-0.6,21,50,27,23,0.54,24,14,6,3,2,1,1,3,0.512
2014,456,43,Creighton,3,32,BE,8,6.6,3,4.3,3,185,122,63,0.659,64,56,38,19,5,3,1,0,0.794,0.6,56.0,1.1,40.0,20.0,11.0,9.0,0.55,9.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.389,0.069,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2014,455,45,Dayton,11,8,A10,1,15.3,2,15.7,1,122,58,64,0.475,64,32,16,6,4,0,0,0,0.11699999999999999,2.9,20.0,1.3,32.0,12.0,6.0,6.0,0.5,6.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.051,0.001,-1.5,24,-5.8,29,80,32,48,0.4,48,23,7,2,0,0,0,0,0.09
2014,454,46,Delaware,13,64,CAA,12,-2.9,11,1.0,10,81,17,64,0.21,64,15,2,0,0,0,0,0,0.006,-0.3,149.0,-0.4,156.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.2,16,0.1,16,25,7,18,0.28,18,4,1,1,1,0,0,0,0.011000000000000001
2014,453,50,Duke,3,64,ACC,2,6.6,3,4.3,3,185,122,63,0.659,64,56,38,19,5,3,1,0,0.794,3.1,19.0,1.4,30.0,50.0,37.0,13.0,0.74,15.0,13.0,10.0,7.0,3.0,2.0,2.0,11.0,0.978,0.626,17.5,1,12.4,1,247,157,90,0.636,95,65,43,25,12,7,5,27,0.953
2014,452,52,Eastern Kentucky,15,64,OVC,22,4.1,4,5.4,2,76,12,64,0.158,64,7,4,1,0,0,0,0,0.0,-0.2,134.0,-0.1,120.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.1,17,0.1,17,20,5,15,0.25,15,5,0,0,0,0,0,0,0.003
2014,451,55,Florida,1,4,SEC,28,18.5,1,-5.3,14,258,206,52,0.798,64,62,52,38,24,18,12,64,0.9990000000000001,3.4,17.0,5.0,9.0,29.0,19.0,10.0,0.655,10.0,8.0,5.0,5.0,1.0,0.0,0.0,2.0,0.7659999999999999,0.314,2.7,6,4.4,6,193,111,82,0.575,83,51,30,19,8,2,1,14,0.879
2014,450,63,George Washington,9,64,A10,1,-1.3,10,2.6,8,106,42,64,0.396,64,31,5,4,2,0,0,0,0.12300000000000001,-0.6,171.0,-0.6,171.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.001,-1.5,24,-5.8,29,80,32,48,0.4,48,23,7,2,0,0,0,0,0.09
2014,449,68,Gonzaga,8,32,WCC,33,0.9,8,3.5,4,113,49,64,0.434,64,33,7,3,3,3,0,0,0.152,3.4,16.0,4.5,11.0,50.0,34.0,16.0,0.68,16.0,15.0,10.0,5.0,2.0,2.0,0.0,6.0,0.9740000000000001,0.687,-2.8,28,0.1,19,70,40,30,0.571,30,20,11,5,2,2,0,6,0.71
2014,448,73,Harvard,12,32,Ivy,15,4.0,5,2.6,6,99,35,64,0.354,64,26,8,1,0,0,0,0,0.045,0.2,78.0,0.6,61.0,6.0,2.0,4.0,0.333,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037000000000000005,0.002,3.1,5,3.8,8,23,8,15,0.348,15,6,2,0,0,0,0,0,0.005
2014,447,82,Iowa,11,68,B10,6,15.3,2,15.7,1,122,58,64,0.475,64,32,16,6,4,0,0,0,0.11699999999999999,-3.1,230.0,-2.6,222.0,10.0,4.0,6.0,0.4,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,0.07200000000000001,1.5,10,4.5,5,250,146,104,0.584,104,76,39,16,10,5,0,20,0.924
2014,446,83,Iowa St.,3,16,B12,7,6.6,3,4.3,3,185,122,63,0.659,64,56,38,19,5,3,1,0,0.794,-2.5,223.0,-1.8,211.0,21.0,11.0,10.0,0.524,10.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,0.516,0.10800000000000001,-11.3,31,-15.9,32,239,139,100,0.582,103,70,34,20,7,5,3,22,0.956
2014,445,86,Kansas,2,32,B12,7,-6.8,12,-9.9,15,202,139,63,0.688,64,57,41,26,11,3,1,64,0.9740000000000001,3.9,14.0,-2.5,220.0,55.0,41.0,14.0,0.745,16.0,16.0,9.0,7.0,4.0,3.0,2.0,12.0,0.988,0.733,-11.3,31,-15.9,32,239,139,100,0.582,103,70,34,20,7,5,3,22,0.956
2014,444,87,Kansas St.,9,64,B12,7,-1.3,10,2.6,8,106,42,64,0.396,64,31,5,4,2,0,0,0,0.12300000000000001,1.4,32.0,0.3,74.0,22.0,12.0,10.0,0.545,10.0,6.0,3.0,3.0,0.0,0.0,0.0,1.0,0.42700000000000005,0.081,-11.3,31,-15.9,32,239,139,100,0.582,103,70,34,20,7,5,3,22,0.956
2014,443,90,Kentucky,8,2,SEC,28,0.9,8,3.5,4,113,49,64,0.434,64,33,7,3,3,3,0,0,0.152,5.3,8.0,6.6,6.0,44.0,32.0,12.0,0.727,13.0,10.0,8.0,7.0,4.0,2.0,1.0,6.0,0.9690000000000001,0.638,2.7,6,4.4,6,193,111,82,0.575,83,51,30,19,8,2,1,14,0.879
2014,442,101,Louisiana Lafayette,14,64,SB,26,-6.9,13,-2.3,12,72,8,64,0.111,64,8,0,0,0,0,0,0,0.005,-0.4,155.0,-0.4,158.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,1.8,8,1.4,10,20,5,15,0.25,15,4,1,0,0,0,0,0,0.002
2014,441,102,Louisville,4,16,Amer,4,2.6,7,3.3,5,166,103,63,0.62,64,49,34,11,6,2,1,0,0.7440000000000001,1.8,27.0,3.5,16.0,31.0,22.0,9.0,0.71,10.0,7.0,6.0,5.0,2.0,1.0,1.0,3.0,0.899,0.48700000000000004,-5.3,30,-0.6,21,50,27,23,0.54,24,14,6,3,2,1,1,3,0.512
2014,440,106,Manhattan,13,64,MAAC,16,-2.9,11,1.0,10,81,17,64,0.21,64,15,2,0,0,0,0,0,0.006,-0.2,135.0,-0.3,146.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,1.8,7,2.2,9,20,5,15,0.25,15,3,1,1,0,0,0,0,0.0
2014,439,110,Massachusetts,6,64,A10,1,-19.6,16,-20.3,16,111,47,64,0.423,64,32,10,5,0,0,0,0,0.299,-0.4,158.0,-1.1,192.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,-1.5,24,-5.8,29,80,32,48,0.4,48,23,7,2,0,0,0,0,0.09
2014,438,111,Memphis,8,32,Amer,4,0.9,8,3.5,4,113,49,64,0.434,64,33,7,3,3,3,0,0,0.152,-1.0,187.0,0.1,81.0,18.0,10.0,8.0,0.556,8.0,5.0,2.0,1.0,1.0,1.0,0.0,2.0,0.727,0.325,-5.3,30,-0.6,21,50,27,23,0.54,24,14,6,3,2,1,1,3,0.512
2014,437,112,Mercer,14,32,ASun,5,-6.9,13,-2.3,12,72,8,64,0.111,64,8,0,0,0,0,0,0,0.005,0.8,46.0,0.8,50.0,2.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.2,13,1.2,11,20,4,16,0.2,16,3,1,0,0,0,0,0,0.005
2014,436,114,Michigan,2,8,B10,6,-6.8,12,-9.9,15,202,139,63,0.688,64,57,41,26,11,3,1,64,0.9740000000000001,7.0,5.0,7.6,5.0,35.0,24.0,11.0,0.686,11.0,9.0,7.0,4.0,2.0,2.0,0.0,3.0,0.759,0.265,1.5,10,4.5,5,250,146,104,0.584,104,76,39,16,10,5,0,20,0.924
2014,435,115,Michigan St.,4,8,B10,6,2.6,7,3.3,5,166,103,63,0.62,64,49,34,11,6,2,1,0,0.7440000000000001,8.0,3.0,9.6,2.0,47.0,32.0,15.0,0.681,15.0,13.0,9.0,5.0,4.0,1.0,0.0,4.0,0.867,0.342,1.5,10,4.5,5,250,146,104,0.584,104,76,39,16,10,5,0,20,0.924
2014,434,117,Milwaukee,15,64,Horz,14,4.1,4,5.4,2,76,12,64,0.158,64,7,4,1,0,0,0,0,0.0,-0.1,116.0,-0.1,117.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3,7.9,2,30,13,17,0.433,17,5,2,2,2,2,0,0,0.037000000000000005
2014,433,127,Mount St. Mary's,16,68,NEC,21,-1.1,9,1.2,9,66,2,64,0.03,64,2,0,0,0,0,0,0,0.0,-0.1,121.0,0.0,106.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,11,0.6,13,11,1,10,0.091,10,1,0,0,0,0,0,0,0.0
2014,432,129,Nebraska,11,64,B10,6,15.3,2,15.7,1,122,58,64,0.475,64,32,16,6,4,0,0,0,0.11699999999999999,-1.3,202.0,-1.4,202.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.003,1.5,10,4.5,5,250,146,104,0.584,104,76,39,16,10,5,0,20,0.924
2014,431,131,New Mexico,7,64,MWC,20,3.2,6,2.6,7,123,60,63,0.488,64,39,12,4,3,1,1,0,0.217,-3.5,232.0,-4.4,237.0,7.0,2.0,5.0,0.286,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0.019,-12.5,32,-15.6,31,65,23,42,0.354,42,14,6,1,1,1,0,1,0.185
2014,430,132,New Mexico St.,13,64,WAC,32,-2.9,11,1.0,10,81,17,64,0.21,64,15,2,0,0,0,0,0,0.006,-1.9,214.0,-2.0,214.0,10.0,1.0,9.0,0.1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,-4.0,29,-3.7,28,19,2,17,0.105,17,2,0,0,0,0,0,0,0.01
2014,429,135,North Carolina,6,32,ACC,2,-19.6,16,-20.3,16,111,47,64,0.423,64,32,10,5,0,0,0,0,0.299,11.7,1.0,8.5,4.0,53.0,41.0,12.0,0.774,14.0,13.0,10.0,7.0,5.0,4.0,2.0,9.0,0.9670000000000001,0.556,17.5,1,12.4,1,247,157,90,0.636,95,65,43,25,12,7,5,27,0.953
2014,428,137,North Carolina Central,14,64,MEAC,18,-6.9,13,-2.3,12,72,8,64,0.111,64,8,0,0,0,0,0,0,0.005,-0.3,144.0,-0.2,137.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.2,15,0.4,15,12,1,11,0.083,11,1,0,0,0,0,0,0,0.0
2014,427,138,North Carolina St.,12,64,ACC,2,4.0,5,2.6,6,99,35,64,0.354,64,26,8,1,0,0,0,0,0.045,3.2,18.0,3.5,15.0,15.0,8.0,7.0,0.533,7.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.10099999999999999,0.006,17.5,1,12.4,1,247,157,90,0.636,95,65,43,25,12,7,5,27,0.953
2014,426,140,North Dakota St.,12,32,Sum,30,4.0,5,2.6,6,99,35,64,0.354,64,26,8,1,0,0,0,0,0.045,0.1,82.0,0.2,79.0,5.0,1.0,4.0,0.2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,-1.0,20,-0.8,22,19,3,16,0.158,16,2,1,0,0,0,0,0,0.0
2014,425,152,Ohio St.,6,64,B10,6,-19.6,16,-20.3,16,111,47,64,0.423,64,32,10,5,0,0,0,0,0.299,-4.1,237.0,-2.7,225.0,26.0,15.0,11.0,0.577,11.0,8.0,4.0,2.0,1.0,0.0,0.0,5.0,0.8590000000000001,0.43700000000000006,1.5,10,4.5,5,250,146,104,0.584,104,76,39,16,10,5,0,20,0.924
2014,424,153,Oklahoma,5,64,B12,7,-10.1,15,-1.8,11,136,72,64,0.529,64,38,20,7,5,2,0,0,0.506,1.4,33.0,0.8,48.0,21.0,12.0,9.0,0.571,9.0,6.0,3.0,2.0,1.0,0.0,0.0,2.0,0.46299999999999997,0.091,-11.3,31,-15.9,32,239,139,100,0.582,103,70,34,20,7,5,3,22,0.956
2014,423,154,Oklahoma St.,9,64,B12,7,-1.3,10,2.6,8,106,42,64,0.396,64,31,5,4,2,0,0,0,0.12300000000000001,-4.1,236.0,-4.2,236.0,9.0,2.0,7.0,0.222,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.027000000000000003,-11.3,31,-15.9,32,239,139,100,0.582,103,70,34,20,7,5,3,22,0.956
2014,422,157,Oregon,7,32,P12,24,3.2,6,2.6,7,123,60,63,0.488,64,39,12,4,3,1,1,0,0.217,5.5,7.0,6.1,7.0,25.0,16.0,9.0,0.64,9.0,8.0,5.0,2.0,1.0,0.0,0.0,1.0,0.436,0.083,6.1,2,7.3,3,146,83,63,0.568,63,44,27,9,3,0,0,9,0.665
2014,421,162,Pittsburgh,9,32,ACC,2,-1.3,10,2.6,8,106,42,64,0.396,64,31,5,4,2,0,0,0,0.12300000000000001,-3.5,233.0,-4.6,239.0,16.0,8.0,8.0,0.5,8.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,0.633,0.201,17.5,1,12.4,1,247,157,90,0.636,95,65,43,25,12,7,5,27,0.953
2014,420,166,Providence,11,64,BE,8,15.3,2,15.7,1,122,58,64,0.475,64,32,16,6,4,0,0,0,0.11699999999999999,-1.3,200.0,-2.1,216.0,9.0,3.0,6.0,0.333,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.094,0.006999999999999999,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2014,419,173,Saint Joseph's,10,64,A10,1,-8.5,14,-2.6,13,100,36,64,0.36,64,25,7,3,1,0,0,0,0.134,-0.9,184.0,-1.0,188.0,4.0,1.0,3.0,0.25,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054000000000000006,0.003,-1.5,24,-5.8,29,80,32,48,0.4,48,23,7,2,0,0,0,0,0.09
2014,418,174,Saint Louis,5,32,A10,1,-10.1,15,-1.8,11,136,72,64,0.529,64,38,20,7,5,2,0,0,0.506,-0.2,141.0,-0.6,168.0,7.0,3.0,4.0,0.429,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.017,-1.5,24,-5.8,29,80,32,48,0.4,48,23,7,2,0,0,0,0,0.09
2014,417,179,San Diego St.,4,16,MWC,20,2.6,7,3.3,5,166,103,63,0.62,64,49,34,11,6,2,1,0,0.7440000000000001,0.8,45.0,1.1,39.0,24.0,13.0,11.0,0.542,11.0,6.0,4.0,1.0,1.0,1.0,0.0,1.0,0.473,0.10400000000000001,-12.5,32,-15.6,31,65,23,42,0.354,42,14,6,1,1,1,0,1,0.185
2014,416,193,Stanford,10,16,P12,24,-8.5,14,-2.6,13,100,36,64,0.36,64,25,7,3,1,0,0,0,0.134,1.5,29.0,1.6,29.0,6.0,4.0,2.0,0.667,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.107,0.015,6.1,2,7.3,3,146,83,63,0.568,63,44,27,9,3,0,0,9,0.665
2014,415,194,Stephen F. Austin,12,32,Slnd,29,4.0,5,2.6,6,99,35,64,0.354,64,26,8,1,0,0,0,0,0.045,0.1,80.0,0.5,67.0,7.0,2.0,5.0,0.286,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.003,0.3,12,0.4,14,16,3,13,0.188,13,3,0,0,0,0,0,0,0.003
2014,414,196,Syracuse,3,32,ACC,2,6.6,3,4.3,3,185,122,63,0.659,64,56,38,19,5,3,1,0,0.794,5.6,6.0,4.7,10.0,31.0,21.0,10.0,0.677,10.0,9.0,7.0,3.0,2.0,0.0,0.0,2.0,0.698,0.20800000000000002,17.5,1,12.4,1,247,157,90,0.636,95,65,43,25,12,7,5,27,0.953
