YEAR,GAME_ID,TEAM_NO_A,TEAM_A,SEED_A,SCORE_A,TEAM_NO_B,TEAM_B,SEED_B,SCORE_B,TEAM_A_WIN,PROG_GAMES_A,PROG_W_A,PROG_L_A,PROG_WIN%_A,PROG_F4%_A,PROG_CHAMP%_A,SEED_GAMES_A,SEED_W_A,SEED_L_A,SEED_WIN%_A,SEED_CHAMP%_A,CONF_GAMES_A,CONF_W_A,CONF_L_A,CONF_WIN%_A,CONF_CHAMP%_A,ADJOE_A,PROG_GAMES_B,PROG_W_B,PROG_L_B,PROG_WIN%_B,PROG_F4%_B,PROG_CHAMP%_B,SEED_GAMES_B,SEED_W_B,SEED_L_B,SEED_WIN%_B,SEED_CHAMP%_B,CONF_GAMES_B,CONF_W_B,CONF_L_B,CONF_WIN%_B,CONF_CHAMP%_B,ADJOE_B,DIFF_SEED,DIFF_ADJOE,DIFF_PROG_GAMES,DIFF_PROG_W,DIFF_PROG_L,DIFF_PROG_WIN%,DIFF_PROG_F4%,DIFF_PROG_CHAMP%,DIFF_SEED_GAMES,DIFF_SEED_W,DIFF_SEED_L,DIFF_SEED_WIN%,DIFF_SEED_CHAMP%,DIFF_CONF_GAMES,DIFF_CONF_W,DIFF_CONF_L,DIFF_CONF_WIN%,DIFF_CONF_CHAMP%
2008,1038,60,Belmont,15,70,49,Duke,2,71,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,109.436,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,117.443,13,-8.00699999999999,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1039,31,North Carolina,1,108,63,Arkansas,9,77,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,120.686,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,109.701,-8,10.985000000000014,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1039,63,Arkansas,9,77,31,North Carolina,1,108,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,109.701,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,120.686,8,-10.985000000000014,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1040,30,Notre Dame,5,41,6,Washington St.,4,61,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,116.335,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,116.272,1,0.06299999999998818,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1040,6,Washington St.,4,61,30,Notre Dame,5,41,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,116.272,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,116.335,-1,-0.06299999999998818,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1041,29,Oklahoma,6,48,39,Louisville,3,78,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,109.474,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,111.828,3,-2.353999999999999,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1041,39,Louisville,3,78,29,Oklahoma,6,48,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,111.828,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,109.474,-3,2.353999999999999,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1042,58,Butler,7,71,16,Tennessee,2,76,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,116.138,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,117.787,5,-1.649000000000001,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1042,16,Tennessee,2,76,58,Butler,7,71,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,117.787,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,116.138,-5,1.649000000000001,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1043,43,Kansas,1,75,11,UNLV,8,56,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,121.433,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,110.183,-7,11.25,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1043,11,UNLV,8,56,43,Kansas,1,75,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,110.183,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,121.433,7,-11.25,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1044,7,Villanova,12,84,20,Siena,13,72,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,108.903,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,108.144,-1,0.7590000000000003,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1044,20,Siena,13,72,7,Villanova,12,84,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,108.144,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,108.903,1,-0.7590000000000003,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1045,42,Kansas St.,11,55,2,Wisconsin,3,72,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,113.383,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,113.619,8,-0.2360000000000042,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1045,2,Wisconsin,3,72,42,Kansas St.,11,55,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,113.619,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,113.383,-8,0.2360000000000042,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1046,51,Davidson,10,74,47,Georgetown,2,70,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,114.056,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,114.989,8,-0.9330000000000069,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1046,47,Georgetown,2,70,51,Davidson,10,74,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,114.989,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,114.056,-8,0.9330000000000069,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1047,37,Memphis,1,77,34,Mississippi St.,8,74,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,114.695,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,107.347,-7,7.347999999999999,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1047,34,Mississippi St.,8,74,37,Memphis,1,77,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,107.347,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,114.695,7,-7.347999999999999,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1048,35,Michigan St.,5,65,26,Pittsburgh,4,54,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,115.444,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,116.407,1,-0.9629999999999939,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1048,26,Pittsburgh,4,54,35,Michigan St.,5,65,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,116.407,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,115.444,-1,0.9629999999999939,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1049,38,Marquette,6,81,18,Stanford,3,82,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,113.463,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,113.328,3,0.1349999999999909,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1049,18,Stanford,3,82,38,Marquette,6,81,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,113.328,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,113.463,-3,-0.1349999999999909,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1050,36,Miami FL,7,72,15,Texas,2,75,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,112.167,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,119.757,5,-7.590000000000003,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1050,15,Texas,2,75,36,Miami FL,7,72,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,119.757,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,112.167,-5,7.590000000000003,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1051,13,UCLA,1,51,14,Texas A&M,9,49,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,118.735,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,112.029,-8,6.706000000000003,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1051,14,Texas A&M,9,49,13,UCLA,1,51,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,112.029,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,118.735,8,-6.706000000000003,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1052,4,Western Kentucky,12,72,21,San Diego,13,63,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,111.076,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,101.501,-1,9.574999999999989,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1052,21,San Diego,13,63,4,Western Kentucky,12,72,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,101.501,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,111.076,1,-9.574999999999989,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1053,24,Purdue,6,78,1,Xavier,3,85,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,109.692,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,116.413,3,-6.721000000000004,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1053,1,Xavier,3,85,24,Purdue,6,78,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,116.413,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,109.692,-3,6.721000000000004,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1054,5,West Virginia,7,73,49,Duke,2,67,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,113.57,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,117.443,5,-3.8730000000000047,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1054,49,Duke,2,67,5,West Virginia,7,73,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,117.443,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,113.57,-5,3.8730000000000047,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1055,31,North Carolina,1,68,6,Washington St.,4,47,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,120.686,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,116.272,-3,4.4140000000000015,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1055,6,Washington St.,4,47,31,North Carolina,1,68,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,116.272,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,120.686,3,-4.4140000000000015,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1056,39,Louisville,3,79,16,Tennessee,2,60,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,111.828,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,117.787,1,-5.959000000000003,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1056,16,Tennessee,2,60,39,Louisville,3,79,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,117.787,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,111.828,-1,5.959000000000003,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1057,43,Kansas,1,72,7,Villanova,12,57,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,121.433,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,108.903,-11,12.530000000000001,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1057,7,Villanova,12,57,43,Kansas,1,72,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,108.903,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,121.433,11,-12.530000000000001,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1058,2,Wisconsin,3,56,51,Davidson,10,73,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,113.619,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,114.056,-7,-0.4369999999999976,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1058,51,Davidson,10,73,2,Wisconsin,3,56,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,114.056,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,113.619,7,0.4369999999999976,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1059,37,Memphis,1,92,35,Michigan St.,5,74,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,114.695,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,115.444,-4,-0.7490000000000094,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1059,35,Michigan St.,5,74,37,Memphis,1,92,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,115.444,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,114.695,4,0.7490000000000094,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1060,18,Stanford,3,62,15,Texas,2,82,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,113.328,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,119.757,1,-6.429000000000002,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1060,15,Texas,2,82,18,Stanford,3,62,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,119.757,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,113.328,-1,6.429000000000002,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1061,13,UCLA,1,88,4,Western Kentucky,12,78,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,118.735,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,111.076,-11,7.659000000000006,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1061,4,Western Kentucky,12,78,13,UCLA,1,88,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,111.076,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,118.735,11,-7.659000000000006,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1062,1,Xavier,3,79,5,West Virginia,7,75,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,116.413,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,113.57,-4,2.8430000000000035,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1062,5,West Virginia,7,75,1,Xavier,3,79,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,113.57,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,116.413,4,-2.8430000000000035,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1063,31,North Carolina,1,83,39,Louisville,3,73,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,120.686,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,111.828,-2,8.858000000000004,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1063,39,Louisville,3,73,31,North Carolina,1,83,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,111.828,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,120.686,2,-8.858000000000004,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1064,43,Kansas,1,59,51,Davidson,10,57,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,121.433,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,114.056,-9,7.3770000000000095,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1064,51,Davidson,10,57,43,Kansas,1,59,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,114.056,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,121.433,9,-7.3770000000000095,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1065,37,Memphis,1,85,15,Texas,2,67,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,114.695,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,119.757,-1,-5.062000000000012,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1065,15,Texas,2,67,37,Memphis,1,85,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,119.757,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,114.695,1,5.062000000000012,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1066,13,UCLA,1,76,1,Xavier,3,57,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,118.735,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,116.413,-2,2.3220000000000027,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1066,1,Xavier,3,57,13,UCLA,1,76,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,116.413,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,118.735,2,-2.3220000000000027,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1067,31,North Carolina,1,66,43,Kansas,1,84,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,120.686,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,121.433,0,-0.7469999999999999,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1067,43,Kansas,1,84,31,North Carolina,1,66,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,121.433,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,120.686,0,0.7469999999999999,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1068,37,Memphis,1,78,13,UCLA,1,63,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,114.695,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,118.735,0,-4.040000000000006,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1068,13,UCLA,1,63,37,Memphis,1,78,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,118.735,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,114.695,0,4.040000000000006,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2008,1069,43,Kansas,1,75,37,Memphis,1,68,1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,121.433,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,114.695,0,6.738000000000014,0.0,0.0,0.0,,,,0,0,0,,,0.0,0.0,0.0,,
2008,1069,37,Memphis,1,68,43,Kansas,1,75,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,114.695,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,121.433,0,-6.738000000000014,-0.0,-0.0,-0.0,,,,0,0,0,,,-0.0,-0.0,-0.0,,
2009,944,107,Louisville,1,74,97,Morehead St.,16,54,1,4.0,3.0,1.0,0.75,0.0,0.0,22.0,19.0,3.0,0.8636363636363636,0.25,19.0,11.0,8.0,0.5789473684210527,0.0,109.217,0.0,0.0,0.0,,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,102.308,-15,6.908999999999992,4.0,3.0,1.0,,,,18,19,-1,0.8636363636363636,0.25,18.0,11.0,7.0,0.5789473684210527,0.0
2009,944,97,Morehead St.,16,54,107,Louisville,1,74,0,0.0,0.0,0.0,,,,4.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,102.308,4.0,3.0,1.0,0.75,0.0,0.0,22.0,19.0,3.0,0.8636363636363636,0.25,19.0,11.0,8.0,0.5789473684210527,0.0,109.217,15,-6.908999999999992,-4.0,-3.0,-1.0,,,,-18,-19,1,-0.8636363636363636,-0.25,-18.0,-11.0,-7.0,-0.5789473684210527,-0.0
2009,945,92,Ohio St.,8,72,84,Siena,9,74,0,0.0,0.0,0.0,,,,6.0,2.0,4.0,0.3333333333333333,0.0,9.0,5.0,4.0,0.5555555555555556,0.0,113.731,2.0,1.0,1.0,0.5,0.0,0.0,6.0,2.0,4.0,0.3333333333333333,0.0,2.0,1.0,1.0,0.5,0.0,110.158,-1,3.5729999999999933,-2.0,-1.0,-1.0,,,,0,0,0,0.0,0.0,7.0,4.0,3.0,0.05555555555555558,0.0
2009,945,84,Siena,9,74,92,Ohio St.,8,72,1,2.0,1.0,1.0,0.5,0.0,0.0,6.0,2.0,4.0,0.3333333333333333,0.0,2.0,1.0,1.0,0.5,0.0,110.158,0.0,0.0,0.0,,,,6.0,2.0,4.0,0.3333333333333333,0.0,9.0,5.0,4.0,0.5555555555555556,0.0,113.731,1,-3.5729999999999933,2.0,1.0,1.0,,,,0,0,0,-0.0,-0.0,-7.0,-4.0,-3.0,-0.05555555555555558,-0.0
2009,946,75,Utah,5,71,127,Arizona,12,84,0,0.0,0.0,0.0,,,,7.0,3.0,4.0,0.4285714285714285,0.0,3.0,1.0,2.0,0.3333333333333333,0.0,110.948,1.0,0.0,1.0,0.0,0.0,0.0,8.0,4.0,4.0,0.5,0.0,14.0,8.0,6.0,0.5714285714285714,0.0,117.23,-7,-6.282000000000011,-1.0,0.0,-1.0,,,,-1,-1,0,-0.07142857142857151,0.0,-11.0,-7.0,-4.0,-0.23809523809523808,0.0
2009,946,127,Arizona,12,84,75,Utah,5,71,1,1.0,0.0,1.0,0.0,0.0,0.0,8.0,4.0,4.0,0.5,0.0,14.0,8.0,6.0,0.5714285714285714,0.0,117.23,0.0,0.0,0.0,,,,7.0,3.0,4.0,0.4285714285714285,0.0,3.0,1.0,2.0,0.3333333333333333,0.0,110.948,7,6.282000000000011,1.0,-0.0,1.0,,,,1,1,0,0.07142857142857151,-0.0,11.0,7.0,4.0,0.23809523809523808,-0.0
2009,947,71,Wake Forest,4,69,117,Cleveland St.,13,84,0,0.0,0.0,0.0,,,,7.0,3.0,4.0,0.4285714285714285,0.0,10.0,6.0,4.0,0.6,0.0,111.358,0.0,0.0,0.0,,,,6.0,2.0,4.0,0.3333333333333333,0.0,2.0,1.0,1.0,0.5,0.0,104.438,-9,6.920000000000002,0.0,0.0,0.0,,,,1,1,0,0.09523809523809518,0.0,8.0,5.0,3.0,0.09999999999999998,0.0
2009,947,117,Cleveland St.,13,84,71,Wake Forest,4,69,1,0.0,0.0,0.0,,,,6.0,2.0,4.0,0.3333333333333333,0.0,2.0,1.0,1.0,0.5,0.0,104.438,0.0,0.0,0.0,,,,7.0,3.0,4.0,0.4285714285714285,0.0,10.0,6.0,4.0,0.6,0.0,111.358,9,-6.920000000000002,-0.0,-0.0,-0.0,,,,-1,-1,0,-0.09523809523809518,-0.0,-8.0,-5.0,-3.0,-0.09999999999999998,-0.0
2009,948,69,West Virginia,6,60,114,Dayton,11,68,0,3.0,2.0,1.0,0.6666666666666666,0.0,0.0,7.0,3.0,4.0,0.4285714285714285,0.0,19.0,11.0,8.0,0.5789473684210527,0.0,114.693,0.0,0.0,0.0,,,,5.0,1.0,4.0,0.2,0.0,6.0,3.0,3.0,0.5,0.0,103.115,-5,11.578000000000003,3.0,2.0,1.0,,,,2,2,0,0.22857142857142848,0.0,13.0,8.0,5.0,0.07894736842105265,0.0
